time,open,high,low,close,ParabolicSAR,WMA,MA,Smoothing Line,MA №1,MA №2,MA №3,MA №4,EMA,Smoothing Line,New Moon,Full Moon,Median,Upper Band,Lower Band,Median EMA,Plot,Plot,MOM,MF,Histogram,MACD,Signal,NV,OnBalanceVolume,Smoothing Line,Futures Open Interest,Crypto Open Interest (Open),Crypto Open Interest (High,Crypto Open Interest (Low),Crypto Open Interest (Close),OSC,PVT,ROC,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot,RVGI,Signal,RVI,RVI-based MA,Upper Bollinger Band,Lower Bollinger Band,Relative Volume Ratio
2011-09-26T00:00:00Z,6.06,6.06,4.8,4.8,6.06,5.5248888888888885,5.456666666666666,5.35422222222222,6.2675,NaN,NaN,NaN,5.605446129722958,5.738783061365574,NaN,NaN,5.72,6.8015363821318715,4.638463617868128,5.698524729410806,5.564479669752928,7.862375805995049,-0.04999999999999982,45.948021430896205,NaN,-1.5619170691097946,NaN,-39.57846334,92.78998684999995,153.35558405399996,NaN,NaN,NaN,NaN,NaN,-14.99212598425197,-8.544348706412812,-1.437371663244359,27.967429820851507,26.057800989993407,NaN,NaN,50,0.3958560523446008,0.44666237725856833,44.56387699862552,NaN,NaN,NaN,1.07029654394172
2011-09-27T00:00:00Z,4.85,4.92,4.85,4.92,6.06,5.4175555555555555,5.456666666666666,5.395777777777775,6.1025,NaN,NaN,NaN,5.468356903778367,5.677826449092459,1,0,5.43,6.451426640551023,4.408573359448976,5.564262364705403,5.489158160197365,8.45790624469048,0.04999999999999982,48.88425960138617,NaN,-1.5185135086368033,NaN,24.3545,117.14448684999995,134.63737811999994,NaN,NaN,NaN,NaN,NaN,-12.901665771090828,-7.935486206412811,0,29.42585043512183,26.47942648908029,NaN,NaN,50,0.10254083484573438,0.40723742436034666,49.00368197622077,NaN,NaN,NaN,0.5887166490606615
2011-09-28T00:00:00Z,4.9,4.91,4.82,4.82,6.06,5.290222222222222,5.447777777777777,5.431333333333331,5.8995,NaN,NaN,NaN,5.3386855230226935,5.593061159273967,NaN,NaN,4.885,5.847753309083093,3.9222466909169063,5.224631182352701,5.40876195179537,8.882502358705315,-0.09999999999999964,48.04652926861989,NaN,-1.475180080817374,NaN,-83.0533258,34.091161049999954,99.30850702599996,NaN,NaN,NaN,NaN,NaN,-10.733033814140468,-9.62356193405508,-1.6326530612244912,28.90072143284563,26.944918362342808,NaN,NaN,50,-0.10918674698795203,0.24077319042739453,44.755159060368555,NaN,NaN,NaN,2.2156999343734305
2011-09-29T00:00:00Z,4.81,4.82,4.81,4.82,6.0348,5.164666666666666,5.354444444444443,5.435999999999998,5.696,NaN,NaN,NaN,5.2349484184181545,5.490848927419173,NaN,NaN,4.865,5.76041378700573,3.9695862129942703,5.04481559117635,5.342078968815942,9.20353054718053,-0.08000000000000007,50.6710530681423,NaN,-1.424418220493691,NaN,0,34.091161049999954,82.09704919799995,NaN,NaN,NaN,NaN,NaN,-7.918736259262285,-9.62356193405508,-14.840989399293283,28.90072143284563,27.482788345486643,NaN,NaN,50,-0.19547325102880658,0.03118182950522649,40.608490632830765,NaN,NaN,NaN,0.9400670388456431
2011-10-03T00:00:00Z,4.85,4.87,4.83,4.87,6.010104,5.067777777777778,5.266666666666666,5.396444444444443,5.539499999999999,NaN,NaN,NaN,5.161958734734523,5.361879141935338,NaN,NaN,4.85,5.68859851650532,4.011401483494679,4.947407795588175,5.29325737119018,9.001567123804577,-0.79,55.809424163906684,NaN,-1.3644262419438693,NaN,30.57595,64.66711104999996,68.55678136999995,NaN,NaN,NaN,NaN,NaN,-6.199175014731873,-9.306384029490767,-13.957597173144876,29.62895443452527,28.123047946086224,NaN,NaN,50,-0.26848528356066026,-0.12921074079140718,46.49864851634366,NaN,NaN,NaN,0.7415199342142849
2011-10-04T00:00:00Z,4.86,5.3,4.8,4.98,5.98590192,5.010444444444445,5.184444444444443,5.341999999999999,5.3635,NaN,NaN,NaN,5.125566987787619,5.26590331354827,NaN,NaN,4.85,5.7001271938977975,3.9998728061022017,4.898703897794087,5.264698046350077,9.159513260160779,-0.6799999999999997,63.61891801696124,NaN,-1.2931000337701475,NaN,142.52162238,207.18873342999996,91.43653068599994,NaN,NaN,NaN,NaN,NaN,-4.9857476030059455,-6.087209807355234,-12.937062937062926,31.29617643963917,28.868046522645724,NaN,NaN,50,-0.39767441860465064,-0.23912970579525605,51.919472626417985,47.18068783816484,NaN,NaN,3.1738229247415597
2011-10-05T00:00:00Z,4.92,6.25,4.8,4.92,4.8,4.957555555555556,5.0955555555555545,5.269777777777776,5.2395000000000005,NaN,NaN,NaN,5.084453590230095,5.189122650838616,NaN,NaN,5.05,6.046546680047955,4.053453319952045,4.974351948897043,5.232417249602899,10.112543443648647,-0.7999999999999998,63.80041448027229,0.23494924278301288,-1.2272678190041812,-1.4622170617871941,-113.72,93.46873342999996,86.70138000199994,NaN,NaN,NaN,NaN,NaN,-3.451287993582323,-7.457330289282956,-13.986013986013985,30.86660876206558,29.544090333863913,NaN,NaN,50,-0.4597364568081984,-0.3312548520279378,46.71070831254387,46.823605351665016,NaN,NaN,1.7363428002394845
2011-10-06T00:00:00Z,4.88,4.99,4.8,4.8,6.25,4.898444444444444,4.997777777777777,5.179777777777776,5.181000000000001,NaN,NaN,NaN,5.027562872184076,5.126898120670893,NaN,NaN,5.05,6.002507631473101,4.097492368526899,5.012175974448521,5.18880389426825,10.802226792760244,-0.9199999999999999,52.014526409795195,0.23275239784272328,-1.1712765644837901,-1.4040289623265134,-170.84354937,-77.37481594000005,64.40818460399994,NaN,NaN,NaN,NaN,NaN,-2.9236244182863316,-11.624246127575642,-15.492957746478872,29.980288255626178,30.161271296837697,NaN,NaN,50,-0.41102456560814793,-0.39905526666575103,42.17847237978199,46.6881535759219,NaN,NaN,2.0492927198114956
2011-10-07T00:00:00Z,4.8,4.81,4.59,4.61,6.25,4.82088888888889,4.837777777777777,5.0764444444444425,5.135000000000002,NaN,NaN,NaN,4.9440502977472605,5.068718496536714,NaN,NaN,4.895,5.810899943510736,3.979100056489263,4.95358798722426,5.122449645554455,11.320939173033999,-1.0699999999999994,42.307438448211755,0.2198491006127381,-1.129217586560591,-1.349066687173329,-94.64,-172.01481594000006,23.186989205999954,NaN,NaN,NaN,NaN,NaN,-3.7799131479257166,-15.370412794242299,-23.801652892561975,28.580910461953835,30.080937678299193,NaN,NaN,50,-0.35117878192534324,-0.41506254089378114,38.26856944011804,45.757496990794,NaN,NaN,0.9377248788101196
2011-10-08T00:00:00Z,4.57,4.57,3.99,3.99,6.1836,4.6513333333333335,4.7477777777777765,4.972666666666665,5.078000000000002,NaN,NaN,NaN,4.753240238197808,4.9869747972293705,NaN,NaN,4.699999999999999,5.639049947545684,3.760950052454315,4.82679399361213,4.902709163245244,11.965716540874679,-2.0599999999999996,39.09509066902238,0.17296894265571128,-1.13285550885369,-1.3058244515094013,-56,-228.01481594000006,-35.34939619200006,NaN,NaN,NaN,NaN,NaN,-6.4457774861749275,-22.901866156498265,-16.874999999999993,24.55342463823618,29.712926500923718,NaN,NaN,50,-0.36177622986504065,-0.39098656362337025,35.52409427263157,44.94715515878983,NaN,NaN,0.5069698194941246
2011-10-09T00:00:00Z,3.89,3.89,3.89,3.89,6.051984,4.479777777777778,4.633333333333333,4.862444444444444,5.030000000000003,NaN,NaN,NaN,4.580592190558247,4.877979837783497,NaN,NaN,4.28,5.166260665578136,3.393739334421865,4.553396996806065,4.720192373090111,11.445626446852934,-0.9099999999999997,35.4895405889159,0.14004123595889872,-1.130772906560778,-1.2708141425196766,-11,-239.01481594000006,-124.59010606600006,NaN,NaN,NaN,NaN,NaN,-7.157894736842155,-23.17755537955591,-20.934959349593495,23.966799067466084,29.25459126867759,NaN,NaN,50,-0.3709262435677522,-0.3679768054594447,31.89114524487752,43.68133098466713,NaN,NaN,0.09520097563586903
2011-10-10T00:00:00Z,3.99,4.51,3.99,4.51,5.8790252800000005,4.455111111111112,4.598888888888889,4.76311111111111,5.012,NaN,NaN,NaN,4.566473752446598,4.774383870226797,NaN,NaN,4.25,5.161527760893983,3.338472239106017,4.401698498403032,4.70217790076049,11.318489652756261,-0.41000000000000014,41.217778271197766,0.16321431584813118,-1.0667962477095125,-1.2300105635576437,132.5,-106.51481594000006,-164.58681594000006,NaN,NaN,NaN,NaN,NaN,-7.6767196270574045,-2.0593034515353565,-6.431535269709554,34.42721424624095,29.5434285492011,NaN,NaN,50,-0.31086474501108574,-0.35457474563366914,38.93919098088098,43.102220824100904,NaN,NaN,1.4847483865500206
2011-10-11T00:00:00Z,3.98,4.1,3.98,4.1,5.7199032576,4.355333333333333,4.518888888888888,4.667333333333333,4.971,NaN,NaN,NaN,4.473179001957278,4.663507096181437,NaN,NaN,4.04,4.962132920830127,3.1178670791698733,4.220849249201516,4.627763399555164,11.23248158627737,-0.7200000000000006,42.885859207813056,0.15423131860428496,-1.0372214153022874,-1.1914527339065724,-78.08,-184.59481594000005,-186.03081594000005,NaN,NaN,NaN,NaN,NaN,-8.444508338125406,-9.157485269717178,-14.937759336099596,31.35514299455717,29.62889468065097,NaN,NaN,50,-0.18430826369544978,-0.31827774511969437,34.54539287374607,42.40424327636477,NaN,NaN,0.8395995955748278
2011-10-12T00:00:00Z,3.95,3.99,3.93,3.93,5.573510996992001,4.237555555555556,4.414444444444444,4.5826666666666656,4.922499999999999,NaN,NaN,NaN,4.364543201565822,4.547605676945149,0,1,4.04,4.920551997913689,3.159448002086311,4.130424624600758,4.531934933587911,11.196299862816192,-0.8900000000000001,39.47059521365084,0.14052913368273567,-1.0157913168031527,-1.1563204504858884,-79.523525,-264.11834094000005,-204.45152094000005,NaN,NaN,NaN,NaN,NaN,-9.375907111756224,-12.454802159961071,-19.301848049281315,30.15365586204615,29.285992734572943,NaN,NaN,50,-0.06763738844527915,-0.23815160823768375,30.309828932916073,41.122623732021665,NaN,NaN,1.06823283273333
2011-10-13T00:00:00Z,3.93,3.97,3.93,3.97,5.438830117232641,4.148666666666666,4.302222222222222,4.493555555555554,4.837999999999999,NaN,NaN,NaN,4.285634561252658,4.454084541556119,NaN,NaN,3.96,4.783369712348426,3.1366302876515744,4.045212312300379,4.463774768671566,11.161523483157007,-0.8999999999999999,45.83320266217543,0.1376687596059596,-0.984234500978439,-1.1219032605843986,109.621766,-154.49657494000007,-189.74787274000005,NaN,NaN,NaN,NaN,NaN,-10.398359695372065,-11.339058994566669,-20.28112449799197,30.825321669114928,29.490127866591756,NaN,NaN,50,-0.028767123287671073,-0.14058719543003578,38.92755619237152,40.720029388717805,NaN,NaN,1.53487375964715
2011-10-14T00:00:00Z,4.05,4.05,4.05,4.05,5.31492370785403,4.098222222222222,4.205555555555556,4.4079999999999995,4.757499999999999,NaN,NaN,NaN,4.238507649002126,4.3856676332448945,NaN,NaN,3.96,4.735986161466395,3.1840138385336045,4.00260615615019,4.420160864187153,10.750128817190562,-0.9300000000000006,50.53983980853666,0.14399269966359363,-0.9419123860049066,-1.0859050856685002,96.97751266,-57.51906228000007,-153.44872200800006,NaN,NaN,NaN,NaN,NaN,-10.9046721555402,-9.38485219033494,-17.682926829268297,32.22900170331745,29.690352957177158,NaN,NaN,50,-0.02647468648397581,-0.06726532894088767,45.8204810700982,40.492657895423335,NaN,NaN,1.1805641725140321
2011-10-17T00:00:00Z,3.92,3.92,3.92,3.92,5.200929811225707,4.041111111111111,4.107777777777778,4.309777777777777,4.6674999999999995,NaN,NaN,NaN,4.174806119201701,4.307334106595915,NaN,NaN,3.95,4.6891300070759385,3.210869992924062,3.976303078075095,4.362405848902469,9.579896765607328,-1,53.98598307926451,0.14201178061233644,-0.9083903599030796,-1.050402140515416,-10.24,-67.75906228000007,-145.69757127600005,NaN,NaN,NaN,NaN,NaN,-11.45957403855865,-9.713543548359631,-18.333333333333332,31.123775194898442,29.8491425116095,NaN,NaN,50,-0.04181913225300577,-0.03665669004026312,41.25916030104443,40.24294369832875,NaN,NaN,0.10307974833789567
2011-10-20T00:00:00Z,2.22,2.29,2.22,2.24,5.096055426327651,3.6675555555555555,3.8444444444444437,4.174888888888889,4.4935,NaN,NaN,NaN,3.787844895361361,4.170267285276732,NaN,NaN,3.92,4.849192149427657,2.990807850572343,3.9481515390375472,2.1816221478799043,8.762007350404847,-2.5599999999999996,54.88136418522805,0.03568832732203919,-1.005791731362867,-1.0414800586849062,-61.972332,-129.73139428000007,-134.72488694400005,NaN,NaN,NaN,NaN,NaN,-13.860236426404482,-36.27311440550248,-51.40997830802603,21.068582945649496,29.289704048238352,NaN,NaN,50,-0.06088682991396433,-0.03770693177926643,33.77647545491229,39.75494261419171,NaN,NaN,0.8275273472243289
2011-10-21T00:00:00Z,2.22,2.27,2.22,2.27,4.808449883694886,3.352666666666667,3.653333333333333,4.022666666666667,4.3229999999999995,NaN,NaN,NaN,3.4842759162890884,3.994213828221386,NaN,NaN,2.255,3.124964138754253,1.385035861245747,3.1015757695187736,2.187007698518523,8.122041995677659,-2.3400000000000003,54.40143995184904,-0.02141448965459669,-1.0682481707531521,-1.0468336810985555,41.46334066,-88.26805362000007,-99.55482948000005,NaN,NaN,NaN,NaN,NaN,-15.968092033861565,-35.717801807377484,-43.1077694235589,21.555948444226104,28.713060763216983,NaN,NaN,50,-0.05309734513274354,-0.04749732599177659,47.14121193531115,39.80084000126082,NaN,NaN,0.5785553317794345
2011-10-24T00:00:00Z,2.99,2.99,2.92,2.92,4.549604895325397,3.2060000000000004,3.5455555555555547,3.8713333333333324,4.1665,NaN,NaN,NaN,3.371420733031271,3.8113710625771082,NaN,NaN,2.255,3.165680985986092,1.3443190140139079,2.6782878847593867,2.2034832977452083,7.449024018840998,-1.0700000000000003,49.23954998053317,-0.005057581807588196,-1.0531556583580408,-1.0480980765504526,64.54,-23.72805362000007,-73.40112521600005,NaN,NaN,NaN,NaN,NaN,-15.887223092414459,-17.237185067289378,-24.935732647814913,31.434381577798334,28.72293255879978,NaN,NaN,50,0.06735159817351553,-0.03373931402881766,57.404391190141254,40.19261989866963,NaN,NaN,1.007571771285907
2011-10-25T00:00:00Z,2.66,2.72,2.66,2.72,4.316644405792857,3.040888888888889,3.346666666666666,3.6995555555555546,4.0625,NaN,NaN,NaN,3.2411365864250166,3.6118968500616866,NaN,NaN,2.6900000000000004,3.5727752012728002,1.8072247987272005,2.6841439423796936,2.219373146721039,7.0285317122472675,-1.17,38.31101264681536,0.0022515152766371394,-1.0452836824546563,-1.0475351977312934,-130.29932366,-154.02737728000005,-92.70278821600007,NaN,NaN,NaN,NaN,NaN,-15.487507263219117,-26.161796276878405,-39.689578713968956,30.17522458545818,28.673547974756396,NaN,NaN,50,0.3065395095367839,0.04569353095072726,46.53293369308027,40.179921711565086,NaN,NaN,2.3674155213633905
2011-10-26T00:00:00Z,2.72,3,2.67,2.69,4.106979965213571,2.909555555555556,3.1899999999999986,3.515999999999999,3.9509999999999996,NaN,NaN,NaN,3.1309092691400133,3.4031174800493487,1,0,2.835,3.7018626868961713,1.9681373131038287,2.759571971189847,2.234949323088994,6.8278346549581865,-1.8199999999999998,56.38141807407743,0.014350336103359451,-1.029597277602094,-1.0439476137054535,-268.2689727,-422.29634998000006,-163.6102457560001,NaN,NaN,NaN,NaN,NaN,-17.916368834882135,-29.12064524048137,-34.39024390243902,29.981225233004835,28.67361490171201,NaN,NaN,50,0.5065789473684196,0.20021063627604585,38.66115061413048,39.928684442589976,NaN,NaN,4.347746072313195
2011-10-28T00:00:00Z,3.07,4.36,3.07,4.2,2.22,3.111555555555556,3.219999999999999,3.3911111111111096,3.9199999999999995,5.9936,NaN,NaN,3.344727415312011,3.3144939840394785,NaN,NaN,2.835,3.8785153521178732,1.7914846478821267,2.7972859855949235,2.2462036435654453,7.704138625848161,0.10000000000000053,66.75790248817653,0.12706351775986824,-0.8851182165056182,-1.0121817342654864,118.37787266,-303.9184773200001,-198.4476623640001,NaN,NaN,NaN,NaN,NaN,-16.953857245854422,37.329387367920134,6.870229007633587,48.07615772425399,30.066132563304883,NaN,NaN,50,0.5586419753086405,0.37537174788209376,48.80974351797523,40.6816254481512,NaN,NaN,1.0447368530351528
2011-10-29T00:00:00Z,3.69,4.4,3.69,3.95,2.2628000000000004,3.2575555555555558,3.2177777777777767,3.3039999999999994,3.876499999999999,5.8546000000000005,NaN,NaN,3.465781932249609,3.310795187231583,NaN,NaN,3.715,4.785407112680883,2.644592887319117,3.2561429927974617,2.2589298152101143,8.627793167719918,0.020000000000000018,72.92188168627393,0.18432252854989684,-0.7817785735781153,-0.9661011021280121,-88.432425,-392.35090232000005,-259.2642321040001,NaN,NaN,NaN,NaN,NaN,-16.02550091074686,32.06555254649156,-0.5037783375314866,45.95849867624319,31.59506642316253,NaN,NaN,50,0.5333333333333323,0.49505244803737275,40.97033311863629,41.070642508580114,NaN,NaN,0.7097880616795608
2011-10-30T00:00:00Z,3.85,3.85,3.2,3.5,2.348288,3.314,3.1566666666666654,3.2262222222222214,3.807999999999999,5.6908,NaN,NaN,3.472625545799687,3.331036149785266,NaN,NaN,3.715,4.816092318917962,2.6139076810820376,3.4855714963987308,2.274311612362226,9.51661389192476,-0.4700000000000002,67.37465661639855,0.19063868631427794,-0.7278027442351647,-0.9184414305494426,-116.381395,-508.73229732000004,-356.26508084400007,NaN,NaN,NaN,NaN,NaN,-15.87560162902634,18.806912609782692,-13.580246913580243,42.34302383085299,32.907653906261594,NaN,NaN,50,0.4935654806964415,0.5306825075581344,34.77896937427205,41.27691566067972,NaN,NaN,0.8686234121494283
2011-10-31T00:00:00Z,3.25,3.55,3.2,3.3,2.4303564800000004,3.342666666666667,3.0877777777777764,3.1744444444444433,3.723999999999999,5.5228,NaN,NaN,3.4381004366397496,3.3704289198282127,NaN,NaN,3.5250000000000004,4.597442867566679,2.4525571324333213,3.5052857481993653,2.2908400391625117,10.263088140796366,-0.75,59.70421203386578,0.18021365912834975,-0.6931743566390054,-0.8733880157673551,-68.99404308,-577.7263404,-441.004873468,NaN,NaN,NaN,NaN,NaN,-16.195570098162662,14.864395862354117,-15.81632653061225,40.806528222151066,33.363319190255176,NaN,NaN,50,0.4266666666666663,0.5065177116724757,29.923105603995133,40.63290956233073,NaN,NaN,0.47795696720234915
2011-11-01T00:00:00Z,3.32,3.33,3.32,3.33,2.5091422208000003,3.391111111111111,3.208888888888888,3.1782222222222214,3.6444999999999985,5.3553999999999995,NaN,NaN,3.4164803493118,3.42754313586257,NaN,NaN,3.375,4.375125519883345,2.374874480116655,3.4401428740996827,2.3074648416948036,10.786264183375373,-0.5899999999999999,62.32303095126008,0.17410939799327774,-0.655751268275758,-0.8298606662690358,38.7771206,-538.9492198,-464.335447432,NaN,NaN,NaN,NaN,NaN,-16.01079552756722,15.216915140535939,48.66071428571428,41.15148201707068,34.06305769186328,NaN,NaN,50,0.3514876449823497,0.4542142121736496,39.09585245050639,40.957942389242184,NaN,NaN,0.2935638137215489
2011-11-04T00:00:00Z,3.27,3.55,3.21,3.55,2.584776531968,3.459333333333333,3.3511111111111096,3.2044444444444435,3.5819999999999985,5.1924,NaN,NaN,3.44318427944944,3.447234508690056,NaN,NaN,3.375,4.352259411320249,2.3977405886797514,3.4075714370498416,2.3233067541261803,11.280830658662886,1.3099999999999996,70.26388142643428,0.18276183035586713,-0.6014083783242019,-0.784170208680069,117.08103867,-421.86818113000004,-487.92538819400005,NaN,NaN,NaN,NaN,NaN,-10.906593406593466,22.951998776391786,56.387665198237876,43.740693920908086,35.03356041035342,NaN,NaN,50,0.32477834811012574,0.3957754086840999,46.3956294552031,42.10692814083411,NaN,NaN,1.3583657726831002
2011-11-05T00:00:00Z,3.21,3.21,3,3,2.65738547068928,3.3891111111111107,3.3599999999999985,3.2328888888888883,3.5014999999999987,5.0424,NaN,NaN,3.354547423559552,3.424987606952045,NaN,NaN,3.325,4.311026596225945,2.338973403774055,3.366285718524921,2.340692967574584,11.706194358274468,0.73,61.991878705950825,0.1506537451963167,-0.5958530271846731,-0.7465067723809898,-103.512,-525.38018113,-514.531243956,NaN,NaN,NaN,NaN,NaN,-6.704180064308766,6.914928353856578,2.739726027397263,39.10810723965307,35.62518795110615,NaN,NaN,50,0.3239999999999998,0.35053310880860283,41.56097261076885,42.29502931357678,NaN,NaN,1.2045634820488618
2011-11-06T00:00:00Z,2.95,2.95,2.95,2.95,2.7270900518617087,3.307111111111111,3.385555555555554,3.2786666666666653,3.449499999999999,4.9014,NaN,NaN,3.2736379388476418,3.3851900855616357,NaN,NaN,3.105,4.027738982209806,2.1822610177901938,3.2356428592624606,2.3579433168314705,11.958803047373856,0.03000000000000025,50.32012930249533,0.12624637774590597,-0.5886988001986073,-0.7149451779445133,-203.388,-728.76818113,-558.538420718,NaN,NaN,NaN,NaN,NaN,-4.495752260893469,3.5251283538565894,8.455882352941176,38.70676327156922,36.08788520598127,NaN,NaN,50,0.3163090128755363,0.32755889234635616,37.12031159531622,41.67358863680664,NaN,NaN,2.2865656367581804
2011-11-08T00:00:00Z,3.08,3.08,3.08,3.08,2.7940064497872403,3.246,3.428888888888888,3.3468888888888886,3.408999999999999,4.803,NaN,NaN,3.2349103510781134,3.344552068449308,NaN,NaN,3.08,3.9554004834805347,2.2045995165194654,3.1578214296312304,2.375659649778256,12.089525518790646,0.3599999999999999,52.35079415278977,0.11914458395618355,-0.5660144479992839,-0.6851590319554675,47.47212389,-681.29605724,-579.2523640860001,NaN,NaN,NaN,NaN,NaN,-2.2408769252116727,5.617120254093876,14.498141263940527,40.418815874818954,36.751816683118456,NaN,NaN,50,0.30350358801181915,0.31814999364550284,43.572963382910665,41.83886028551137,NaN,NaN,0.44637449248168587
2011-11-09T00:00:00Z,3.09,3.3,3.09,3.3,2.8582461917957507,3.220222222222222,3.328888888888888,3.3708888888888877,3.348499999999999,4.7046,NaN,NaN,3.2479282808624905,3.3108416547594466,NaN,NaN,3.08,3.9243004489462106,2.2356995510537896,3.118910714815615,2.3933927636065375,11.957356811208074,0.6099999999999999,55.88974278906396,0.12873391137420265,-0.5242416427377141,-0.6529755541119168,58.86052015,-622.43553709,-595.949627544,NaN,NaN,NaN,NaN,NaN,0.35814213766080905,9.821443121951013,-21.428571428571434,43.304932250464184,38.34012734774807,NaN,NaN,50,0.3063485300383467,0.3116622886355096,48.83450006336787,42.914433471829625,NaN,NaN,0.5768034757311954
2011-11-10T00:00:00Z,3.25,3.3,2.95,3.3,2.9199163441239206,3.2144444444444447,3.2566666666666655,3.3519999999999994,3.3084999999999996,4.593,NaN,NaN,3.2583426246899925,3.273873323807557,0,1,3.125,3.958993274021481,2.291006725978519,3.1219553574078076,2.411310835733702,11.00663911861877,-0.9000000000000004,50.64849373525817,0.13394892515151635,-0.4855393976725213,-0.6194883228240377,0,-622.43553709,-636.063098736,NaN,NaN,NaN,NaN,NaN,-0.6033869361036568,9.821443121951013,-16.45569620253165,43.304932250464184,39.89362619105079,NaN,NaN,50,0.29592760180995464,0.30532347513097047,45.27658151011678,42.78124558431574,NaN,NaN,1.1471302467461844
2011-11-11T00:00:00Z,3.3,3.3,3.3,3.3,2.95,3.223111111111111,3.2344444444444433,3.326888888888888,3.2769999999999997,4.481199999999999,NaN,NaN,3.266674099751994,3.2562986590460454,NaN,NaN,3.195,3.9694223258770895,2.42057767412291,3.1584776787039037,2.4294066812760597,9.998832336998706,-0.6500000000000004,50.90781128023172,0.135843527548263,-0.44968391338870894,-0.585527440936972,0,-622.43553709,-655.474169928,NaN,NaN,NaN,NaN,NaN,-1.4236361019145543,9.821443121951013,-5.71428571428572,43.304932250464184,40.74152266766978,NaN,NaN,50,0.23633524206142623,0.29073184896164134,42.865902418751624,41.74278210064505,NaN,NaN,0.6116465597930233
2011-11-12T00:00:00Z,3.35,3.35,3.35,3.35,2.95,3.2462222222222223,3.2399999999999984,3.2977777777777773,3.246,4.3882,NaN,NaN,3.283339279801595,3.258238927236836,NaN,NaN,3.3,4.026249302600155,2.573750697399845,3.229238839351952,2.4475936969450376,9.02471308626225,-0.1499999999999999,54.90110673423006,0.13843891054368895,-0.4124788027573607,-0.5509177133010497,2.79,-619.6455370900001,-633.64964112,NaN,NaN,NaN,NaN,NaN,-1.050950791116328,9.863715849223741,1.5151515151515234,44.073921817810586,41.73428675569495,NaN,NaN,50,0.16182298546895632,0.25544953387501085,45.93296860082731,41.69992745119841,NaN,NaN,0.028078443157177186
2011-11-13T00:00:00Z,3.35,3.35,3.35,3.35,3.008,3.268222222222222,3.2422222222222206,3.260444444444444,3.211,4.2852,NaN,NaN,3.296671423841276,3.270591141789468,NaN,NaN,3.35,4.02437435241443,2.6756256475855706,3.289619419675976,2.465961286278006,8.212326130083776,0.050000000000000266,46.149205759882044,0.13783106150537905,-0.3786288864193259,-0.516459947924705,0,-619.6455370900001,-621.31953709,NaN,NaN,NaN,NaN,NaN,0.0014647722278579008,9.863715849223741,0.6006006006006012,44.073921817810586,42.74090794032394,NaN,NaN,50,0.1347708894878705,0.20450249105976503,43.22160821916793,42.0256744229868,NaN,NaN,0.49775694591173336
2011-11-14T00:00:00Z,2.95,2.95,2.47,2.47,4.4,3.113777777777778,3.122222222222221,3.21911111111111,3.1385000000000005,4.1866,NaN,NaN,3.131337139073021,3.247272913431574,NaN,NaN,3.35,4.101919041527685,2.5980809584723157,3.3198097098379877,2.466247883672692,8.046737635831862,-0.8599999999999999,34.029535600267565,0.07877366410717934,-0.41799286779073075,-0.4967665318979101,-183.4,-803.04553709,-657.44153709,NaN,NaN,NaN,NaN,NaN,-0.3373819163293393,-38.31300056868669,-30.422535211267594,34.517478867936674,41.77243087915842,NaN,NaN,50,0.15185601799775036,0.16356316832880502,38.84583278874737,41.31396651375625,NaN,NaN,3.295694068781359
2011-11-15T00:00:00Z,2.99,3,2.5,2.5,4.361400000000001,2.9893333333333336,3.066666666666665,3.18111111111111,3.1515000000000004,4.1172,NaN,NaN,3.005069711258417,3.1966183307452596,NaN,NaN,2.75,3.523924824275707,1.9760751757242931,3.034904854918994,2.468531167187853,8.153622110958983,-1.0499999999999998,32.365939300384284,0.044071641471559064,-0.44167698005846123,-0.4857486215300203,97.3416118,-705.70392529,-674.09521473,NaN,NaN,NaN,NaN,NaN,-1.547418415811319,-37.130713785690745,-16.666666666666668,35.03463269005063,40.99215473728752,NaN,NaN,50,-0.017361111111111327,0.1196192815548478,45.8347655900284,41.66142597599854,NaN,NaN,1.2083679861294963
2011-11-16T00:00:00Z,2.51,3,2.51,3,4.323572,2.9760000000000004,3.072222222222221,3.1486666666666654,3.188,4.066600000000001,NaN,NaN,3.0040557690067335,3.1440946645962073,NaN,NaN,2.75,3.5400730511131564,1.9599269488868436,2.8924524274594967,2.485933970273462,8.460212967522597,0,36.59503395960996,0.056348087072649655,-0.41531351268920824,-0.4716615997618579,5.61666667,-700.0872586200001,-689.625559036,NaN,NaN,NaN,NaN,NaN,-2.6805997273967135,-36.00738045169074,1.694915254237282,43.10025855714512,41.04624293202267,NaN,NaN,50,-0.20549338758901353,0.03304455261202251,52.14518669449798,42.90187007030039,NaN,NaN,0.07420517941996371
2011-11-17T00:00:00Z,3,3,2.5,2.99,4.28650056,2.9595555555555557,3.062222222222221,3.11311111111111,3.1915000000000004,4.023800000000001,NaN,NaN,3.001244615205387,3.0876757316769656,NaN,NaN,2.75,3.555067833176502,1.9449321668234976,2.8212262137297484,2.503138111435059,8.974244603605301,0.040000000000000036,38.684774466737274,0.06475073764057326,-0.3907231777111413,-0.45547391535171455,-17.01862876,-717.10588738,-709.117629094,NaN,NaN,NaN,NaN,NaN,-3.6044943820225446,-36.064109214224075,-2.9220779220779174,42.98531332799036,41.20187043958263,NaN,NaN,50,-0.22773972602739748,-0.08693211757164947,45.98583137940796,44.04920762568702,NaN,NaN,0.26705285938707424
