time,open,high,low,close,Plot,Plot,Plot,Plot,Upper,Basis,Lower,Upper,Basis,Lower,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Kumo Cloud Upper Line,Kumo Cloud Lower Line,Plot,Basis,Upper,Lower,DEMA,Basis,Upper,Lower,CCI,Smoothing Line,CRSI,Plot,Correlation,Plot,Detrended Price Oscillator,ADX,+DI,-DI,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,EOM,Elder Force Index,Fisher,Trigger,HV,Plot,Plot,KST,Signal
2013-09-05T00:00:00Z,121.65,127.5,116.07,122.5,124.95222222222219,114.69857142857141,NaN,130.06676923076918,129.78882990246015,116.9285886432119,104.06834738396364,129.78882990246015,116.9285886432119,104.06834738396364,125.07999999999998,114.035,126.25,91.745,83.93,91.745,83.93,126.46648148148147,115.52099999999999,127.0731,103.96889999999999,127.68237307196975,116.215,134.95,97.48,52.4875999595099,108.13428471987473,24.6869592467757,37.54984002698019,NaN,60127177400,21.93095238095239,42.08331430652353,27.32228196047116,18.948248034861734,64.98513836870094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7231962817045088,2480.8024089437804,1.6755351433514964,2.7797077113891646,54.74939471053662,257.6108354120938,1182.7775822745223,262.3149914996207,225.89455040802184
2013-09-06T00:00:00Z,122,124.54,115.21,117.67,124.92555555555552,115.62333333333332,NaN,129.59480000000005,130.43941638194372,116.99919924862029,103.55898211529686,130.43941638194372,116.99919924862029,103.55898211529686,125.07999999999998,114.13,127.33,91.745,83,91.745,83,121.52874074074073,116.41899999999998,128.0609,104.77709999999999,124.77574687206608,116.67999999999999,134.95,98.41,24.956098809147836,80.52893308367382,8.373745976993684,32.92178014958342,NaN,61151497660,16.430000000000007,40.171402988520455,24.371443865705913,17.89732436989869,55.87518444903521,55.87518444903521,NaN,55.87518444903521,NaN,NaN,NaN,NaN,NaN,2.5500819236459447,-11253.531631175541,0.7712016752919635,1.6755351433514964,54.21529449792579,-226.92031499186896,981.3921683793235,255.25217653986107,235.58654201186664
2013-09-07T00:00:00Z,116.56,122.16,115.5,119.93,125.08444444444442,116.58619047619045,NaN,129.48153846153855,130.70651854969515,117.27832312970406,103.85012770971298,130.70651854969515,117.27832312970406,103.85012770971298,125.07999999999998,114.595,103.85,92.995,82.65,92.995,82.65,118.30992592592592,117.45049999999999,129.19555,105.70545,123.4448762292451,116.975,134.95,99,19.055812846656483,55.55332513330525,66.15564764027535,28.25710355804978,NaN,62175817920,17.73476190476191,38.39605676466044,22.50313487150821,16.525319810931748,58.78648961728293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1634102549409586,-6521.596491743715,-0.008084993187996214,0.7712016752919635,55.31916649249588,-44.09490026919252,834.8940157152498,251.9728994881721,243.35632409156173
2013-09-08T00:00:00Z,119.91,120.94,116,118.34,124.35999999999997,117.49285714285712,NaN,129.01070769230773,130.45281109058138,117.37943521258939,104.3060593345974,130.45281109058138,117.37943521258939,104.3060593345974,125.07999999999998,115.725,117.63,93.5,82.65,93.5,82.65,116.64381481481485,118.225,130.0475,106.4025,121.88012396866985,117.66499999999999,134.95,100.38,5.245749134321975,33.0636352637575,35.90827431352515,22.82722099621667,NaN,63200138180,15.153333333333336,36.74752098536187,21.20465264071891,15.571771149595078,55.98769650377859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06873396628686636,-6829.841359568201,-0.6679189217834525,-0.008084993187996214,55.915992226361304,-202.11910112875057,686.7492847375355,246.13587398600623,248.47035914912053
2013-09-09T00:00:00Z,118.37,124.13,115,121.68,123.65777777777774,118.38952380952381,NaN,128.77787692307686,131.38105110158318,117.78901281139039,104.1969745211976,131.38105110158318,117.78901281139039,104.1969745211976,123.545,115.725,121.94,93.5,82,93.5,82,117.30462962962963,119.0655,130.97205000000002,107.15895,121.93947756315491,119.57499999999999,134.95,104.2,17.604145360332463,23.869881221993715,71.10631400900702,19.208578515249837,NaN,65462308100,17.33952380952381,35.81180637286774,22.619592783899677,13.967624558686682,60.26704949219449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2894970592344511,4330.811115491153,-1.1231149042167943,-0.6679189217834525,48.862067132289155,229.00062542610794,621.3566191216173,235.94303515889868,250.63486773739052
2013-09-10T00:00:00Z,121.68,124.26,120.8,122.07,122.7033333333333,119.20857142857142,NaN,128.39960000000005,131.12156033814577,118.19672587697227,105.27189141579876,131.12156033814577,118.19672587697227,105.27189141579876,123.5,115.725,121.2,93.5,82,93.5,82,119.16655555555558,119.6475,131.61225000000002,107.68275,122.10748476109914,119.57499999999999,134.95,104.2,36.672856481495515,20.706932526390855,64.02505044879337,14.447545867460354,NaN,67074608980,16.177619047619046,34.966373938227136,21.85855449338941,13.404074028725143,60.74698169631379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.026575865357688855,4342.803384960752,-1.1707180720519608,-1.1231149042167943,45.91556831146254,405.6609384281455,590.5429504511213,222.74972400714415,249.5125280120282
2013-09-11T00:00:00Z,122.08,127.72,118,127.55,122.41444444444443,120.0238095238095,NaN,128.74446153846154,132.66386490374535,119.08751388868919,105.51116287363303,132.66386490374535,119.08751388868919,105.51116287363303,123,116.215,122.49,93.5,82,93.5,82,122.68174074074075,120.569,132.6259,108.5121,124.1863099773395,119.57499999999999,134.95,104.2,55.237606398904965,26.763234044342276,88.14251214928588,11.739106801276069,NaN,67561967360,20.015238095238118,34.77704609974507,23.353055302817662,11.945915933464713,66.81292902948252,NaN,NaN,NaN,NaN,66.81292902948252,NaN,66.81292902948252,NaN,-0.44559652137099665,18244.570323481857,-1.0318525407802375,-1.1707180720519608,52.140641849270594,720.3852479829811,609.0918500985299,211.75460222997424,245.36930881722407
2013-09-12T00:00:00Z,127.54,128.5,123.1,126.38,122.10333333333331,120.84571428571428,NaN,128.62313846153842,133.08075228903124,119.78203637548069,106.48332046193015,133.08075228903124,119.78203637548069,106.48332046193015,122.47,116.67999999999999,123.5,94.9675,82,94.9675,82,125.837,121.50550000000001,133.65605000000002,109.35495000000002,125.23010571663974,120.79499999999999,134.95,106.64,68.14339440361593,36.58075035573416,41.48448475110459,8.986588998905203,NaN,66413305660,17.10380952380953,34.72666056700114,22.808670802759536,11.21592878097132,64.5204113544611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3366910424552493,13322.236500030132,-0.4666246744529522,-1.0318525407802375,52.28484125986944,904.4714944571883,651.2889421497669,200.70519971625305,238.78969471056428
2013-09-13T00:00:00Z,126.38,128.79,125.05,127.71,122.64777777777775,121.80095238095237,NaN,128.7363692307692,133.25392485239232,120.53708053019682,107.82023620800133,133.25392485239232,120.53708053019682,107.82023620800133,121.895,116.975,124.13,97.63,84.08,97.63,84.08,128.1644074074074,122.43350000000001,134.67685000000003,110.19015000000002,126.42293076112631,122.05,134.95,109.15,78.36198306867114,51.203997142603995,65.34409778227585,6.4664095181378665,NaN,67104959140,16.776666666666685,34.728285449200605,22.15241572825453,10.727009726990365,65.95065935825973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5374133046974203,13187.950204423883,0.14703069226680748,-0.4666246744529522,52.72605643403246,972.5739561337436,697.186801290335,192.83316300835133,231.0735184038091
2013-09-14T00:00:00Z,127.71,128,123.05,124.49,122.86888888888886,122.53142857142856,NaN,128.29624615384614,133.3487089411064,120.91354905113046,108.47838916115452,133.3487089411064,120.91354905113046,108.47838916115452,121.895,117.66499999999999,125.9,97.85749999999999,84.08,97.85749999999999,84.08,128.3058888888889,123.002,135.3022,110.70179999999999,126.07862155915265,122.60999999999999,134.95,110.27,41.84868629313052,56.05290532916361,28.39191145586618,3.491093934633108,NaN,67796612620,12.079047619047628,34.04703897415013,20.856543070543346,12.463057528196714,59.678205907207705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.928272179254115,7296.499953706216,0.5762371158327259,0.14703069226680748,45.63706964107991,646.3250497832055,689.9208367893165,184.05233631348233,222.3776678275715
2013-09-15T00:00:00Z,124.49,126.25,123,125.36,123.7233333333333,123.1142857142857,NaN,128.25098461538462,133.17866447104876,121.33702057007042,109.49537666909208,133.17866447104876,121.33702057007042,109.49537666909208,121.895,119.57499999999999,126.8,102.51,88.5,102.51,88.5,127.33340740740744,123.675,136.04250000000002,111.3075,126.1079188075234,123.35499999999999,134.95,111.76,28.826796171713145,54.48369326720714,57.43377260407717,1.8617180253143744,NaN,68488266100,11.824285714285736,33.39740757700805,20.028134509571398,12.029139557589291,60.7640088086046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.112705266676794,6920.42391945066,0.78771078813979,0.5762371158327259,45.66629584348736,420.1925843382096,651.3882292963012,175.64139742110194,213.5320257032649
2013-09-16T00:00:00Z,125.36,126.71,124.03,126.27,124.42777777777775,123.7985714285714,NaN,128.10030769230758,133.00030764570613,121.80682813482562,110.61334862394511,133.00030764570613,121.80682813482562,110.61334862394511,121.895,119.57499999999999,127.38,103.1,88.5,103.1,88.5,126.46092592592595,124.101,136.5111,111.6909,126.42435229417977,124.975,134.95,115,37.21447738726314,50.87906746487877,64.76725085686213,1.0195608033555352,NaN,69643061100,11.571428571428584,32.89354017664501,19.930556968686357,11.61929593540689,61.919122988264384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.15312431597942,6920.097151686505,0.9679205689973638,0.78771078813979,36.76532419431299,491.52260886104887,628.5502835198366,168.3257133229736,204.23789390713173
2013-09-17T00:00:00Z,126.28,127.69,125.47,126.92,125.38111111111107,124.23523809523807,NaN,127.77172307692301,132.81192844368232,122.29379688388985,111.7756653240974,132.81192844368232,122.29379688388985,111.7756653240974,121.895,119.57499999999999,127.98,103.625,88.5,103.625,88.5,126.26355555555556,124.55149999999999,137.00665,112.09634999999999,126.85469563387264,124.975,134.95,115,51.633520031196326,47.577092590394855,67.86972401398934,1.5322927614156299,NaN,70879692500,11.296666666666681,32.640278006543966,20.644793952788884,11.276557338842757,62.762415865042925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.636248803447329,6753.54024741144,1.2536980510954865,0.9679205689973638,35.967927617456795,582.1630035099342,621.9235292327077,159.78009489187687,194.6428073411174
2013-09-18T00:00:00Z,126.92,128,124.2,127,125.9722222222222,124.6680952380952,NaN,127.3973230769231,132.968325108285,122.74200670447178,112.51568830065857,132.968325108285,122.74200670447178,112.51568830065857,123.395,120.79499999999999,132.82,103.625,88.5,103.625,88.5,126.64129629629629,124.97649999999999,137.47415,112.47885,127.16152754592117,124.975,134.95,115,40.348955888816036,39.974487154423834,68.05836017221118,2.7281214746780016,NaN,73482322400,10.413809523809547,31.90745761779504,19.58012644858672,12.418565565664942,62.87139451956055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.14105484960407008,5942.985481255631,1.3851250260741585,1.2536980510954865,34.11587099846585,184.4910121631865,559.4331696513475,153.32397775576516,185.46291207410255
2013-09-19T00:00:00Z,127,127.95,123.02,124.18,126.20666666666664,124.93857142857141,NaN,126.75058461538461,133.06864501033493,122.87895844690304,112.68927188347115,133.06864501033493,122.87895844690304,112.68927188347115,123.395,122.05,135.42,103.87,88.5,103.87,88.5,126.20551851851849,124.9425,137.43675000000002,112.44825,126.33623886779537,124.975,134.95,115,8.109100084875621,33.22656991277286,19.097180417174556,3.2997173565715032,NaN,72640265000,6.687142857142888,30.77994616176958,18.264142084857934,13.192593649782005,56.58495523337986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0173412658665317,970.2418767332938,1.2765596837947641,1.3851250260741585,35.10191498190461,-107.59674812998583,464.14318139687134,145.61586848072304,176.892483682278
2013-09-20T00:00:00Z,124.17,126.02,121.16,122.91,125.69111111111108,124.84571428571428,NaN,125.7126769230769,133.02463269238194,122.88191478529323,112.73919687820454,133.02463269238194,122.88191478529323,112.73919687820454,124.975,122.60999999999999,142.76,104.10249999999999,88.5,104.10249999999999,88.5,124.90437037037036,124.68799999999999,137.1568,112.21919999999999,125.26460455908304,123.545,132.09,115,-24.9413779581129,22.472935086807645,19.795412850890354,3.8111915726329597,NaN,69838185490,4.520476190476188,29.070440478756392,17.04774280339037,14.86286598830739,53.96782207288593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01287195399636649,-1074.285779669278,0.6604117263017298,1.2765596837947641,35.78208871840456,-378.6992705486557,343.7371168332246,136.2832845503161,168.50678171787155
2013-09-21T00:00:00Z,122.92,124.1,121.7,123.39,125.35888888888887,124.62619047619046,NaN,125.11350769230776,132.53874996974037,122.93030385336054,113.32185773698072,132.53874996974037,122.93030385336054,113.32185773698072,124.975,123.35499999999999,137.56,106.715,91.715,106.715,91.715,123.526,124.32450000000001,136.75695000000002,111.89205000000001,124.65737441914384,123.5,132,115,-25.579679550330713,9.914103699288876,47.994190183334524,3.9771046981869196,NaN,67036105980,4.181428571428583,27.483042344529863,16.464583403845317,14.354445600622041,54.81838950673925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.24184829458833387,-635.9575009615503,0.0039260667689348105,0.6604117263017298,23.315547999476106,-488.31794348239805,224.8721082167071,126.60151543433352,160.27303901988046
2013-09-22T00:00:00Z,123.38,123.5,122.35,123.27,124.86555555555553,124.2742857142857,NaN,124.45698461538471,131.84025737206804,122.9626558673262,114.08505436258436,131.84025737206804,122.9626558673262,114.08505436258436,124.58,124.975,143.94,107.41,94.865,107.41,94.865,122.63718518518517,123.9805,136.37855000000002,111.58245000000001,124.174852152817,123,131,115,-18.844179499917896,-4.181436206933968,35.92363912500775,3.63935105666202,NaN,64234026470,3.246190476190492,26.00902979131951,16.17899328817718,14.105457352399723,54.54703125141265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4816826464238209,-594.5137088636164,-0.5975218544547702,0.0039260667689348105,23.03119007191745,-559.7255828207547,112.78672378278398,115.57059074082909,151.68830876793353
2013-09-23T00:00:00Z,123.27,123.99,121.54,122.63,124.65888888888887,123.91619047619047,NaN,123.70169230769238,131.41081571041994,122.93097435615228,114.45113300188461,131.41081571041994,122.93097435615228,114.45113300188461,124.58,124.975,152.89,108.55,95.125,108.55,95.125,122.21203703703702,123.65299999999999,136.0183,111.2877,123.59944381625513,122.47,129.94,115,-21.187641160476,-16.488755616792375,26.801694559824412,2.8033153560701756,NaN,63126867150,1.7842857142857156,24.322537004755343,15.559768292579621,14.830958909457655,53.039050094862716,53.039050094862716,NaN,53.039050094862716,NaN,NaN,NaN,NaN,NaN,0.11095423970247342,-1216.959998025729,-1.145910790837932,-0.5975218544547702,21.513861296704356,-727.5382881784531,-7.259706497392727,103.59375563928926,142.74846647080096
2013-09-24T00:00:00Z,122.81,124.01,121.77,123.86,124.49222222222221,123.66285714285712,NaN,123.60252307692318,131.09931020774056,123.01945298889967,114.93959577005877,131.09931020774056,123.01945298889967,114.93959577005877,124.58,124.975,166,111.62,100.475,111.62,100.475,122.47259259259259,123.7055,136.07605,111.33495,123.63520472820532,121.895,128.79,115,-6.480193601814584,-19.40661435413042,64.72823465088256,2.130491416463227,NaN,63208235550,2.0590476190476323,22.76421798238987,15.027124460912967,14.292357516145609,55.580647952725116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5167427035022293,746.2193706148523,-1.5942462858998367,-1.145910790837932,17.899007556473077,-494.6239216875674,-76.88316581027483,95.56350683330295,133.85092307215663
2013-09-25T00:00:00Z,123.75,125,123.23,123.25,124.15666666666665,123.68380952380951,NaN,123.67181538461544,130.6672813440565,123.0414098470997,115.4155383501429,130.6672813440565,123.0414098470997,115.4155383501429,124.58,124.975,166.59,116.02499999999999,105.975,116.02499999999999,105.975,122.81792592592592,123.74300000000001,136.11730000000003,111.3687,123.44748352272525,121.895,128.79,115,10.595081247254418,-12.299322513056957,39.25607618287007,0.8574000072884022,NaN,63381632550,0.7185714285714369,21.704898909968907,16.25334158885795,13.863913566300997,54.019199981566665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.44793779516535015,-62.16089440071141,-1.5102129855517297,-1.5942462858998367,17.377888128974217,-327.49503305557346,-112.68486113103178,87.11744811506072,124.82778249349965
2013-09-26T00:00:00Z,123.32,124.9,123,124.84,123.92555555555552,123.79523809523806,NaN,124.23747692307701,130.45598849463704,123.21270414737592,115.96941980011479,130.45598849463704,123.21270414737592,115.96941980011479,124.58,123.545,180.13,116.63499999999999,105.975,116.63499999999999,105.975,123.59203703703706,124.10149999999999,136.51165,111.69134999999999,123.89184261030898,121.895,128.79,115,17.84087504662038,-3.615211593666738,69.18813102317898,0.12479446661710163,NaN,63536735640,1.7257142857143037,20.6153357755467,15.708961010258623,13.805010286526311,57.38019123079603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.295108054088745,1714.9907623449367,-1.312359521424015,-1.5102129855517297,18.672158079813418,-180.62598732503488,-122.39073630160365,78.7779188903116,115.82754071554794
2013-09-27T00:00:00Z,124.85,126.96,124.35,126.95,123.91999999999997,124.23714285714281,123.91999999999997,125.13418461538461,130.6095929982561,123.56863708572106,116.52768117318605,130.6095929982561,123.56863708572106,116.52768117318605,124.555,123.5,189.75,117.26249999999999,105.975,117.26249999999999,105.975,125.02577777777778,124.45250000000001,136.89775000000003,112.00725000000001,124.97375872195022,121.895,128.79,115,79.38367664386855,16.030359635090555,80.7342925211182,-0.28967367682787193,NaN,62247598460,3.151428571428596,20.385409480402,18.693459775130496,13.153283272139896,61.411270621192486,NaN,NaN,NaN,NaN,61.411270621192486,NaN,61.411270621192486,NaN,-1.3541654274863455,5122.499568893088,-0.6651574234843242,-1.312359521424015,21.125628843135164,46.1124372311283,-98.31885436835623,72.62219922027603,106.86067643382694
2013-09-28T00:00:00Z,126.95,127,124.01,126.54,124.18222222222221,124.55190476190472,NaN,125.92101538461547,130.78648435121963,123.85162402993811,116.9167637086566,130.78648435121963,123.85162402993811,116.9167637086566,124.08,123,203.96,117.54249999999999,105.975,117.54249999999999,105.975,126.35837037037038,124.8625,137.34875,112.37625,125.5976346845226,121.895,128.79,115,64.43141852286092,33.154171571757935,47.10453269187892,-0.33674343219967523,NaN,60958461280,2.304761904761932,20.001072387968318,17.664617970911543,13.055203876860672,60.219391257150946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.8386913304669893,4020.527354851235,-0.034308227745689424,-0.6651574234843242,21.20113574849552,-142.92583418449476,-104.69128005637602,66.07717541002727,98.0230438704163
